user_id,session_id,days_in_base,session_qty_acc,add_to_cart_qty_acc,page_pdp_qty_acc,page_plp_qty_acc,page_search_plp_qty_acc,bounce_sessions_qty_acc,navigation_time_acc,is_next_session_activation
1844728815357484212u,17293692071512073315s,0.0,1,0,0,1,0,1,0.0,1
1898460815839617278u,17747489270662294503s,0.0014814813621342182,1,0,0,2,0,0,128.0,0
1898460815839617278u,13099408293511191036s,3.097118055447936,2,0,0,3,0,1,128.0,1
1901085231215238440u,10628600132684753946s,0.03329861117526889,1,0,9,4,21,0,2877.0,0
1901085231215238440u,2345767115574151322s,0.07592592621222138,2,0,14,5,21,0,3572.0,1
1901456709675895060u,17330156105768600727s,0.0,1,0,0,1,0,1,0.0,1
1913197734403584304u,14003137853508502036s,0.0002546296454966068,1,0,2,0,0,0,22.0,1
1938596384011817981u,11750075513822303542s,0.0,1,0,0,0,1,1,0.0,1
1946939147500307416u,14357480038436968895s,0.0011458336375653744,1,0,3,0,0,0,99.0,0
1946939147500307416u,13520060533985399128s,5.98278935207054,2,0,26,0,0,0,2164.0,1
1949516279668620329u,9601411193307679892s,0.004571759141981602,1,1,1,2,0,0,395.0,1
1963624144987609914u,6945534377332762657s,0.0,1,0,1,0,0,1,0.0,0
1963624144987609914u,4306466397705321875s,2.4154513888061047,2,0,2,0,0,2,0.0,1
1963753034458833691u,6715855160757683272s,0.0009953700937330723,1,0,2,1,1,0,86.0,1
1966212758315272887u,12680764795648878228s,0.02059027785435319,1,4,2,2,4,0,1779.0,1
1972972879456322162u,14198375517180595302s,0.004548611119389534,1,0,2,3,2,0,393.0,0
1972972879456322162u,3041489464170848665s,1.8809143519029021,2,0,3,3,2,1,393.0,1
1979071454547588070u,3907213767737817557s,0.0,1,0,0,1,0,1,0.0,0
1979071454547588070u,9710799713623503568s,2.444560185074806,2,0,0,2,0,2,0.0,0
1979071454547588070u,17685461968147774554s,3.5660995366051793,3,0,11,2,0,2,2735.0,0
1979071454547588070u,17423144611312255186s,4.152962962631136,4,0,13,3,0,2,3528.0,0
1979071454547588070u,1771856628400315626s,4.968356481287628,5,4,23,5,0,2,7111.0,1
1997533068410804628u,11540208638049471493s,0.001284722238779068,1,0,3,0,0,0,111.0,1
2001944553154641109u,6531011337590715243s,0.0,1,0,1,0,0,1,0.0,1
20132885096921510u,11972912953455377629s,0.06547453673556447,1,1,4,0,9,0,5657.0,0
20132885096921510u,7652152603263824259s,0.13081018486991525,2,2,6,0,13,0,5908.0,0
20132885096921510u,9106762078825725835s,0.16068287007510662,3,3,9,0,14,0,6566.0,1
2039721788458348788u,14892741072300722418s,0.006770833395421505,1,0,0,3,0,0,585.0,0
2039721788458348788u,10606369423297003211s,6.953703703824431,2,0,0,5,0,0,626.0,1
2042800457658837846u,3240423933893956932s,0.004120370373129845,1,3,1,0,9,0,356.0,1
204353946445929415u,8991384273293767250s,0.0,1,0,1,0,0,1,0.0,0
204353946445929415u,15871141611253294362s,0.09811342554166913,2,1,3,0,0,1,96.0,1
2043736870841784658u,8396920007821710736s,0.0589004629291594,1,3,20,6,0,0,5089.0,1
2065551027406978362u,3869218522518946048s,0.009849537163972855,1,0,2,0,4,0,851.0,1
2066769463569402033u,4079787848024019295s,0.013032407499849796,1,0,2,2,5,0,1126.0,1
2071166674969813327u,15588204609390904118s,0.0,1,0,1,0,0,1,0.0,1
2083324730979821371u,14557427657958134072s,0.003715277649462223,1,0,8,1,0,0,321.0,1
2087512579445197668u,17687083091476991339s,0.0,1,0,1,0,0,1,0.0,1
2111089117476366983u,12927870740221762922s,0.0,1,0,0,1,0,1,0.0,0
2111089117476366983u,728692492445332910s,3.4411458331160247,2,0,1,1,0,2,0.0,0
2111089117476366983u,17665851460860307574s,3.989861110690981,3,0,1,2,0,3,0.0,0
2111089117476366983u,4019902772454993267s,4.091678240336478,4,0,2,3,0,3,137.0,1
2115409148712524253u,2805415614349197973s,8.101854473352432e-05,1,0,0,2,0,0,7.0,0
2115409148712524253u,627340289424212741s,2.361423611175269,2,3,7,4,0,0,1523.0,0
2115409148712524253u,16107554683930410454s,3.209479166660458,3,3,8,4,0,1,1523.0,1
2142493566233163650u,6923339707431609955s,0.0,1,0,1,0,0,1,0.0,1
2143597478585807398u,18374240192118477324s,0.0,1,0,1,0,0,1,0.0,1
2143618775030260938u,657281124403932208s,0.017430555541068316,1,1,0,1,10,0,1506.0,1
2150871105221878681u,11790775827471166509s,0.0,1,0,1,0,0,1,0.0,1
2168561234394925220u,8502363884694053792s,0.0,1,0,1,0,0,1,0.0,1
2198280499111759567u,759202760870237315s,4.629604518413544e-05,1,0,0,2,0,0,4.0,1
219917005405513910u,12353249081808244368s,0.0013425927609205246,1,0,3,0,0,0,116.0,1
2214124917577180208u,16576186309640753035s,0.0,1,0,1,0,0,1,0.0,1
223278790782680121u,8279021178294361361s,0.005601851735264063,1,2,5,0,7,0,484.0,1
2234038395901461555u,8709350434057262184s,0.0,1,0,0,1,0,1,0.0,1
2260891967971010960u,9461190771840325205s,0.0004976852796971798,1,0,0,1,2,0,43.0,1
2265214183555334682u,10833901037565859978s,0.0,1,0,0,1,0,1,0.0,1
2267853556945114862u,9613598827772849234s,0.0,1,0,0,0,1,1,0.0,1
2285081629273147698u,14038767603076233183s,0.01664351811632514,1,2,9,2,0,0,1438.0,1
2289301216767631353u,14572261892497961284s,0.0,1,0,1,0,0,1,0.0,1
2291351427948922307u,11593323160773472904s,0.0011921296827495098,1,1,1,2,0,0,103.0,1
2292194976048862548u,8077120206574138767s,0.021134259179234505,1,3,4,2,6,0,1826.0,1
2326846014939122519u,13995956657818169827s,0.0,1,0,1,0,0,1,0.0,0
2326846014939122519u,14105038848588705725s,7.927650462836027,2,0,4,0,0,1,36.0,1
2334404865007466566u,3946934867711828491s,0.0006597223691642284,1,1,0,3,0,0,57.0,1
2353313886032826502u,2407295778231977298s,0.0,1,0,0,1,0,1,0.0,1
2358633007022535756u,15203444414797671124s,0.0,1,0,1,0,0,1,0.0,1
2369894908591608055u,16496602362434066542s,0.000590277835726738,1,2,2,0,1,0,51.0,1
2372959758610416432u,3358530169279108145s,0.0,1,0,1,0,0,1,0.0,1
2400216431174671012u,8998517854911066290s,0.01685185171663761,1,0,9,1,0,0,1456.0,1
2412542134288960757u,18384290406817416535s,0.0018518520519137383,1,0,1,1,1,0,160.0,1
2420209414282937152u,5108651708581423387s,0.007870370522141457,1,8,2,2,0,0,680.0,1
242030079081307208u,17297187379085809674s,0.0,1,0,0,1,0,1,0.0,1
2430512054301370584u,10331893426565511393s,0.0,1,0,1,0,0,1,0.0,0
2430512054301370584u,15255033988948719009s,0.14475694485008717,2,1,16,0,1,1,3991.0,0
2430512054301370584u,6247626234193228784s,0.17995370365679264,3,1,20,0,1,1,4459.0,1
2431084566155151596u,6051169024520593113s,0.0004629632458090782,1,1,2,0,0,0,40.0,1
2438526807815339775u,17438246721187089487s,0.009282407350838184,1,0,1,1,4,0,802.0,0
2438526807815339775u,17150042359307486356s,1.0498726852238178,2,0,1,1,5,1,802.0,0
2438526807815339775u,8462862838580969957s,1.2033912036567926,3,0,1,1,14,1,1028.0,0
2438526807815339775u,15772580039074233351s,2.2636574073694646,4,0,1,1,15,2,1028.0,0
2438526807815339775u,7919793420535383300s,2.353645833209157,5,0,1,1,16,3,1028.0,0
2438526807815339775u,14537341559195980135s,2.419537036679685,6,0,1,1,17,4,1028.0,0
2438526807815339775u,7538196796047809305s,4.0900231478735805,7,0,1,1,19,4,1040.0,0
2438526807815339775u,4214111737579285957s,5.285891203675419,8,0,1,1,20,5,1040.0,1
2453911581278269249u,11712729085770513535s,0.010543981101363897,1,0,0,0,9,0,911.0,0
2453911581278269249u,3007382526090283899s,0.07267361087724566,2,0,7,0,19,0,3913.0,0
2453911581278269249u,4609688039401511920s,0.9716087961569428,3,0,11,1,19,0,4697.0,0
2453911581278269249u,4257983516703171725s,1.119097222108394,4,0,19,2,20,0,5329.0,1
2459957639562808079u,17452781270458267297s,0.00800925912335515,1,0,2,0,4,0,692.0,1
2482539590585297007u,1515922625034161929s,0.0,1,0,1,0,0,1,0.0,1
2505251202242521602u,257790780377344328s,0.03406250011175871,1,0,2,0,0,0,2943.0,0
2505251202242521602u,6185798553738952280s,0.2580555556342006,2,2,7,0,0,0,4292.0,0
2505251202242521602u,8756338903325710636s,1.284918981604278,3,2,11,1,0,0,5763.0,0
2505251202242521602u,2488344875823397832s,2.765601851977408,4,4,14,1,0,0,6837.0,1
2518886472978083531u,7156563756790531193s,0.008194444701075554,1,0,0,0,2,0,708.0,1
2520425643684389829u,12502775676586113150s,4.629604518413544e-05,1,0,2,0,0,0,4.0,0
2520425643684389829u,1089293132990690506s,0.24054398154839873,2,0,3,0,0,1,4.0,1
2520840093973027634u,7827194289245159665s,0.011215277947485447,1,1,5,3,0,0,969.0,0
2520840093973027634u,9178209299674206843s,0.058645833283662796,2,1,5,4,0,1,969.0,1
2522783145890561065u,12305875051112921581s,0.0009143520146608353,1,0,2,0,0,0,79.0,1
2524083889008872001u,7606151821408451567s,0.02370370365679264,1,0,1,0,1,0,2048.0,1
2541989920980636455u,7005470245465490243s,0.0008912035264074802,1,0,0,3,0,0,77.0,1
2542350648416102130u,6007942935287985237s,0.0038078706711530685,1,2,2,1,1,0,329.0,0
2542350648416102130u,7174693168899427285s,0.07432870380580425,2,2,2,1,2,1,329.0,1
2569214807002465385u,188987081963522549s,0.0036805556155741215,1,0,3,0,1,0,318.0,1
2573360582842435670u,16625609619997708260s,0.0018634260632097721,1,1,2,0,3,0,161.0,0
2573360582842435670u,7971498045211211815s,0.029942129738628864,2,2,3,0,5,0,410.0,0
2573360582842435670u,8287123156657388808s,2.764837963040918,3,2,3,1,5,1,410.0,1
2580510183696614726u,16439001534721226254s,0.0005092592909932137,1,0,2,0,0,0,44.0,0
2580510183696614726u,3549507290992260932s,0.20289351837709546,2,0,3,0,0,1,44.0,0
2580510183696614726u,11741247427733362932s,0.6275578704662621,3,1,4,0,0,1,73.0,1
2601601218031342563u,4506733206741472500s,0.019201388582587242,1,1,1,1,5,0,1659.0,1
262837585860928113u,4529556798823852903s,0.0,1,0,0,1,0,1,0.0,1
2632801338906612666u,13489919919802131030s,0.0,1,0,0,1,0,1,0.0,1
2637408232052668637u,16038626513368341099s,0.006689814850687981,1,1,1,4,0,0,578.0,1
2638126488692815894u,3615234400706577226s,0.0,1,0,0,0,1,1,0.0,1
2646510963116724401u,1994238352411351607s,0.0,1,0,0,1,0,1,0.0,1
265599750981473414u,12669309980693016204s,0.001840277574956417,1,0,2,0,0,0,159.0,1
2660826646809940887u,17202293860337359412s,0.02234953735023737,1,2,4,1,1,0,1931.0,1
2661978191736708256u,6134260191451963104s,0.007546296343207359,1,1,3,0,1,0,652.0,1
2665327459874525317u,17275990336497601467s,0.029467592481523752,1,0,12,0,0,0,2546.0,1
2680822898392990439u,8955355617858882336s,0.0026967590674757957,1,1,1,0,1,0,233.0,1
2689653714473872716u,6440120770874738279s,0.021354166325181723,1,1,3,0,0,0,1845.0,1
2701181438367016100u,1549321940364875368s,0.0,1,0,0,1,0,1,0.0,1
2716414740429576093u,2907479016461562995s,0.0,1,0,0,1,0,1,0.0,0
2716414740429576093u,12583656694316267395s,5.929826388601214,2,0,0,2,0,2,0.0,1
272441042620159605u,15390905448244453719s,0.00012731505557894707,1,0,0,3,0,0,11.0,1
2725631513741457496u,5267146926286441749s,0.0,1,0,1,0,0,1,0.0,0
2725631513741457496u,15808961466493260613s,0.3064467594958842,2,5,13,0,15,1,3198.0,0
2725631513741457496u,3459736004979024039s,0.8608680553734303,3,6,18,1,28,1,6898.0,0
2725631513741457496u,7841468288356030879s,0.9613078702241182,4,7,19,1,30,1,6933.0,0
2725631513741457496u,18147757819418749091s,2.2078240741975605,5,8,19,1,33,1,8750.0,1
2730447723899392892u,899777101499836760s,0.01354166679084301,1,2,8,0,6,0,1170.0,0
2730447723899392892u,8995295229498258964s,0.3850115742534399,2,2,8,0,8,0,1188.0,0
2730447723899392892u,6205814286092330406s,1.2089699073694646,3,2,11,0,8,0,1290.0,0
2730447723899392892u,5769980641509298444s,2.4586111111566424,4,2,14,0,8,0,1342.0,1
275384489882055449u,14507466872605264837s,0.0,1,0,0,1,0,1,0.0,0
275384489882055449u,14874016319437822113s,4.51907407399267,2,0,0,2,0,2,0.0,1
277042913776496815u,16228729158225777862s,0.003935185261070728,1,0,1,1,0,0,340.0,1
2772992593685719277u,11224698830699967576s,0.04578703735023737,1,4,8,0,19,0,3956.0,0
2772992593685719277u,935299598725331799s,0.8992129629477859,2,6,14,0,27,0,7310.0,1
2775974997198043577u,10370166027947638455s,0.0034490744583308697,1,0,2,0,0,0,298.0,1
2794866166151687551u,17516355262721096134s,0.006064814981073141,1,0,0,1,4,0,524.0,1
2799320453541969988u,3072961667293543706s,0.0015277774073183537,1,0,2,0,0,0,132.0,1
2806374648157372765u,1374377638407278826s,0.011724536772817373,1,0,1,1,6,0,1013.0,1
2809221729433607200u,15097414433223698173s,0.0,1,0,1,0,0,1,0.0,1
2840171010272861344u,8814803439625624860s,0.0,1,0,0,1,0,1,0.0,0
2840171010272861344u,8154526835874108911s,1.0181944444775581,2,0,0,1,3,1,91.0,0
2840171010272861344u,3445359627847044394s,1.394143518526107,3,0,0,1,4,2,91.0,1
2845490897533943802u,3026476746930178893s,0.0,1,0,0,0,1,1,0.0,1
2863092412920573450u,13344566779631987189s,0.022488425951451063,1,1,12,0,4,0,1943.0,1
2868111014148670247u,4832873813435549481s,0.010347222443670034,1,0,8,0,0,0,894.0,1
2883013504437094027u,14425730073544121234s,0.01583333360031247,1,0,1,5,0,0,1368.0,1
2884403216792524099u,7324563142499332727s,0.0,1,0,1,0,0,1,0.0,1
2888519409454895702u,5530993468494932692s,0.0,1,0,0,1,0,1,0.0,0
2888519409454895702u,15665326782165626498s,0.1251041665673256,2,0,0,2,0,2,0.0,0
2888519409454895702u,4943811188856910490s,1.0088078705593944,3,0,5,3,0,2,2623.0,0
2888519409454895702u,18172585234180626751s,4.295092592481524,4,0,5,4,0,3,2623.0,0
2888519409454895702u,16927700217210493258s,8.198460648301989,5,0,6,4,0,4,2623.0,0
2888519409454895702u,13900119828950325556s,10.378923611249775,6,0,22,8,0,4,4846.0,1
2918876592672505176u,17939641638852613326s,0.022499999962747097,1,0,0,3,2,0,1944.0,0
2918876592672505176u,16091975841126857691s,0.07806712947785854,2,0,1,3,2,1,1944.0,0
2918876592672505176u,16548816122714213827s,2.6848726850003004,3,0,1,5,3,1,1953.0,0
2918876592672505176u,2199590417739936715s,7.710335648152977,4,0,1,7,5,1,3493.0,0
2918876592672505176u,10551033416188295271s,7.909803240559995,5,0,1,8,5,2,3493.0,1
2926925311569103528u,13614455050106612910s,0.004201388917863369,1,0,7,0,0,0,363.0,1
2931265902384609485u,12911840007943405595s,0.0,1,0,0,1,0,1,0.0,1
2934644030011799087u,1346676128676433230s,0.0006365743465721607,1,0,0,2,0,0,55.0,1
2948284196026590601u,13587926311324020232s,0.007418981287628412,1,0,0,1,6,0,641.0,0
2948284196026590601u,12581858482060689629s,0.5706597222015262,2,0,0,1,8,0,652.0,0
2948284196026590601u,3830368615980670531s,0.6443055556155741,3,0,1,1,8,1,652.0,0
2948284196026590601u,13849546542250395513s,1.8242245372384787,4,0,2,1,8,2,652.0,1
2962550057849678129u,2958174832552983927s,0.0012384257279336452,1,0,0,2,0,0,107.0,0
2962550057849678129u,8558512038007197285s,5.8682175925932825,2,0,0,4,0,0,483.0,0
2962550057849678129u,15075483339547663001s,5.973761573899537,3,0,0,5,0,1,483.0,1
2982863329523797811u,11319395451923373259s,0.000266204122453928,1,0,0,1,1,0,23.0,1
2983958854129783860u,16083180964633612943s,0.002129629720002413,1,0,1,2,0,0,184.0,1
2989271560622743765u,15424915436565879505s,0.0045370371080935,1,0,3,1,0,0,392.0,0
2989271560622743765u,5811362924903411902s,0.982141203712672,2,0,4,1,0,1,392.0,0
2989271560622743765u,9439168727660825051s,1.994745370466262,3,1,6,3,0,1,946.0,1
298960635935837568u,12752301538510144141s,0.016898148227483034,1,1,1,0,0,0,1460.0,1
2991328644685128491u,9558734176458639224s,0.0,1,0,1,0,0,1,0.0,0
2991328644685128491u,9139759499630815329s,0.9278472224250436,2,1,7,0,0,1,916.0,0
2991328644685128491u,6582565121322602895s,0.9705324075184762,3,1,7,2,0,1,919.0,1
2992022153205852968u,7001298327691467411s,0.04511574050411582,1,1,10,1,16,0,3898.0,1
2992200566901114781u,6445104027474779719s,0.021377314813435078,1,4,32,3,0,0,1847.0,1
2994745085837679723u,2752833794245532697s,0.020543981343507767,1,1,3,1,4,0,1775.0,0
2994745085837679723u,4102212368790648195s,0.07619212986901402,2,1,5,1,4,0,2189.0,1
29967100271550558u,6455831395194343067s,0.003263888880610466,1,0,3,0,0,0,282.0,0
29967100271550558u,3341425228044920905s,2.797523147892207,2,1,6,0,0,0,428.0,1
2997713409105563278u,16292852022319944012s,0.002129629720002413,1,0,0,0,4,0,184.0,1
3014327843369566881u,511790522116904340s,0.0,1,0,1,0,0,1,0.0,0
3014327843369566881u,4831776774649958532s,0.024421296548098326,2,0,2,0,0,2,0.0,1
3022824941825861887u,6048695229631760340s,0.0,1,0,0,1,0,1,0.0,1
303843350869808334u,1472727847769643655s,0.0,1,0,1,0,0,1,0.0,1
3040914557296313665u,18191771844186316640s,0.0,1,0,1,0,0,1,0.0,1
3043316918233289467u,2096996455212274106s,0.008518518414348364,1,1,3,0,0,0,736.0,1
306042886107628518u,3386478571242618549s,0.0,1,0,0,1,0,1,0.0,1
3067176466038198727u,9525029445219720943s,0.00048611126840114594,1,0,2,0,0,0,42.0,0
3067176466038198727u,1053368466593209192s,0.06034722225740552,2,0,3,0,0,1,42.0,1
3080171173492253033u,7235948971158073642s,0.003379629459232092,1,1,1,3,0,0,292.0,1
3101308862652441673u,17720430935376294977s,0.002916666679084301,1,1,2,0,1,0,252.0,1
3121651463399971328u,1285839002916846688s,0.013194444589316845,1,0,5,0,0,0,1140.0,1
3147657776256900311u,6588980727431870566s,0.0,1,0,1,0,0,1,0.0,1
3149494134458674870u,16706375990639877474s,0.0032060183584690094,1,0,1,2,0,0,277.0,1
3154872958186351599u,5276131554091634318s,0.013067129533737898,1,0,1,1,6,0,1129.0,1
3156275266416309321u,7744369229688885011s,0.04995370376855135,1,6,18,0,0,0,4316.0,1
3158618596891501374u,10726820348871846995s,0.007488425821065903,1,2,8,0,14,0,647.0,1
3162262566316679578u,16932176950949252526s,0.013078703545033932,1,1,2,2,3,0,1130.0,0
3162262566316679578u,4173239677248368913s,0.8751273145899177,2,1,2,3,3,1,1130.0,1
3184585937054574694u,17939468721274482894s,0.011342592537403107,1,1,2,0,0,0,980.0,1
321889486165521068u,2744564048130190043s,0.0037962961941957474,1,1,2,2,0,0,328.0,1
3225119298252024236u,7795548780681719590s,0.0,1,0,1,0,0,1,0.0,1
323655962392131788u,9559106771272694936s,0.02552083320915699,1,2,3,3,0,0,2205.0,1
3238413729193729783u,9595672580498230957s,0.019722222350537777,1,2,5,1,4,0,1704.0,0
3238413729193729783u,18332967673429961730s,1.8565162038430572,2,2,6,1,11,0,3727.0,0
3238413729193729783u,1263324164468919348s,2.551967592444271,3,2,7,1,12,0,3882.0,0
3238413729193729783u,8178439938214845010s,2.6334143518470228,4,3,9,3,14,0,5182.0,0
3238413729193729783u,10838591336172851418s,2.78125,5,3,10,6,14,0,7500.0,1
3254441502216015777u,10687747693218822237s,0.0,1,0,0,1,0,1,0.0,1
3255516913095325811u,6312018693628219873s,0.0,1,0,0,1,0,1,0.0,0
3255516913095325811u,3976737042662564566s,0.06988425925374031,2,0,2,1,0,1,16.0,1
3257014506304476022u,9872561485872391961s,4.6296510845422745e-05,1,0,0,2,0,0,4.0,1
3260005630877860191u,13420796111954188173s,0.0031944443471729755,1,2,3,0,2,0,276.0,1
3319674543518160573u,8416332015276070308s,0.032789351884275675,1,0,4,2,5,0,2833.0,0
3319674543518160573u,5638994062515497953s,0.19386574067175388,2,0,11,3,5,0,3380.0,1
3324331033219271781u,4965339846163908647s,0.00106481509283185,1,1,0,2,3,0,92.0,1
3331292399818003511u,16314422133181477468s,0.0005092592909932137,1,0,2,0,0,0,44.0,1
3355563962282585235u,2038557582259896075s,0.0012500002048909664,1,0,1,1,0,0,108.0,1
3359195658843942001u,13208316724014512801s,8.101807907223701e-05,1,0,2,0,0,0,7.0,1
3376364418899213924u,5832864636321565471s,0.025289352051913738,1,0,2,2,5,0,2185.0,0
3376364418899213924u,17215412088933288095s,0.05859953723847866,2,0,4,2,5,0,2204.0,1
337785228575768735u,10560422103663673368s,0.0008449074812233448,1,0,4,0,0,0,73.0,1
3380834930098897256u,12408551095223559972s,0.004976851865649223,1,0,2,1,5,0,430.0,0
3380834930098897256u,13719712879009021163s,0.061458333395421505,2,0,2,1,10,0,513.0,1
3381458709067095379u,11175073574194669992s,0.03174768527969718,1,0,11,2,16,0,2743.0,0
3381458709067095379u,13284111043661294403s,1.3419675924815238,2,0,13,3,17,0,3003.0,0
3381458709067095379u,5345805117939955810s,4.27899305569008,3,0,14,4,17,0,3085.0,1
3383418299271700810u,9254402140111156627s,0.01158564817160368,1,3,1,1,5,0,1001.0,0
3383418299271700810u,4249412645249796665s,0.40847222227603197,2,3,7,3,5,0,5470.0,0
3383418299271700810u,5134680719370512369s,0.5062152775935829,3,3,9,3,5,0,5579.0,0
3383418299271700810u,4452248563338451405s,1.398263888899237,4,3,10,3,5,1,5579.0,0
3383418299271700810u,12582367117668682608s,1.9326157406903803,5,3,11,3,5,2,5579.0,1
339708805361964241u,17534601020947858119s,0.0,1,0,0,0,1,1,0.0,1
3402136561375026402u,14060804408669111700s,0.0,1,0,1,0,0,1,0.0,1
3415961229904117248u,1596394445018705236s,0.01840277761220932,1,0,4,0,0,0,1590.0,0
3415961229904117248u,11334258880020090724s,0.13290509255602956,2,1,7,0,0,0,3785.0,0
3415961229904117248u,4473584865509793621s,6.960439814720303,3,3,10,0,3,0,4011.0,1
3429570148583620860u,2917752626433808824s,0.015162036754190922,1,0,5,1,0,0,1310.0,1
3431842952546270662u,1989647931602710413s,0.0002083336003124714,1,0,3,0,0,0,18.0,0
3431842952546270662u,13064608076431009160s,0.042893518693745136,2,0,4,0,0,1,18.0,1
3443323429901474039u,3626812462079319590s,0.011145833414047956,1,0,2,1,0,0,963.0,1
3457320158358630351u,12502523854016620002s,0.005462963134050369,1,0,2,3,0,0,472.0,1
3458242985302758841u,2868511671181611372s,0.0,1,0,1,0,0,1,0.0,1
346606765593483554u,17931495823164393938s,0.008055555634200573,1,0,5,0,0,0,696.0,0
346606765593483554u,1690814637457076797s,0.059166666585952044,2,0,8,1,0,0,1273.0,0
346606765593483554u,7823494680806619097s,0.1474305554293096,3,0,11,1,0,0,1375.0,1
3469341022453659711u,12116144805137859572s,0.0,1,0,1,0,0,1,0.0,0
3469341022453659711u,2166778719685643409s,0.03493055561557412,2,0,1,2,0,1,247.0,1
3487627367704692058u,15140458312618657187s,0.001631944440305233,1,0,1,0,4,0,141.0,0
3487627367704692058u,7696343911462977178s,0.9742361111566424,2,1,8,0,4,0,1716.0,1
3502467426090924488u,2308989004163351331s,0.0807175925001502,1,4,15,0,6,0,6974.0,1
3505894275843256324u,4578442300766271996s,0.004629629664123058,1,0,2,0,0,0,400.0,1
3511202787136457953u,9892544712630896406s,0.0,1,0,1,0,0,1,0.0,1
351961714060347930u,2470803695350868024s,0.007673610933125019,1,0,1,1,0,0,663.0,0
351961714060347930u,6658679874001279205s,0.16072916658595204,2,0,5,2,0,0,4031.0,0
351961714060347930u,5037716079706103878s,0.32684027776122093,3,0,6,2,0,1,4031.0,0
351961714060347930u,1774408485674994913s,0.7081134258769453,4,0,7,2,0,2,4031.0,0
351961714060347930u,17842395803444807987s,6.157187500037253,5,0,8,2,0,3,4031.0,0
351961714060347930u,15162220955336686427s,6.89431712962687,6,0,9,6,0,3,6776.0,0
351961714060347930u,6838869326820856590s,7.01553240744397,7,0,13,7,0,3,8236.0,1
3519632084346214572u,1678516644880946292s,0.002476851921528578,1,0,2,2,0,0,214.0,0
3519632084346214572u,16171679277542800773s,0.054907407611608505,2,0,3,2,0,1,214.0,1
3525510416539265914u,17144195963324137547s,0.0,1,0,1,0,0,1,0.0,0
3525510416539265914u,12002174148110602790s,0.05223379656672478,2,1,6,0,0,1,941.0,1
3539713318746322885u,13865554330052489823s,0.0,1,0,0,1,0,1,0.0,0
3539713318746322885u,12394925085067621917s,2.9798958329483867,2,0,0,2,0,2,0.0,1
3546048091210320491u,5619868937261720694s,0.0,1,0,0,1,0,1,0.0,1
3552192879268680888u,4422788625048787140s,0.0,1,0,0,1,0,1,0.0,0
3552192879268680888u,5290004616449469475s,0.5653240741230547,2,0,0,2,0,2,0.0,1
3564768274374072499u,5421007043467770101s,0.03417824115604162,1,0,2,1,3,0,2953.0,0
3564768274374072499u,3048917731762536180s,0.11210648156702518,2,1,6,1,5,0,6764.0,1
3598404228272420523u,2839632186595201485s,0.0,1,0,0,1,0,1,0.0,1
3615075380404159427u,1473133514016793265s,0.01952546276152134,1,0,15,0,0,0,1687.0,0
3615075380404159427u,5507838905895926203s,1.9067708333022892,2,1,19,0,0,0,2601.0,0
3615075380404159427u,11163937749155403359s,2.1053009261377156,3,1,40,3,1,0,8466.0,0
3615075380404159427u,5305500871749057998s,2.1971412035636604,4,1,41,3,2,0,8698.0,0
3615075380404159427u,2380702230201269641s,2.9065162036567926,5,1,44,3,2,0,9372.0,0
3615075380404159427u,8268744348850175545s,2.9948148149996996,6,1,45,3,2,1,9372.0,1
3622149315692748543u,795752812111364352s,0.0,1,0,1,0,0,1,0.0,1
3629517135612612509u,9392998415073877508s,0.0,1,0,0,1,0,1,0.0,0
3629517135612612509u,475713326343697716s,0.08069444447755814,2,0,5,2,0,1,1770.0,1
3649671979782342537u,868126490389401057s,0.0,1,0,0,1,0,1,0.0,1
3651165657409211924u,14177612834457411511s,0.0,1,0,1,0,0,1,0.0,1
3677363430722601207u,10110060593086576522s,0.0,1,0,1,0,0,1,0.0,1
3704437297571448890u,14043410482633168917s,0.0009606480598449707,1,0,0,0,3,0,83.0,0
3704437297571448890u,14420068777090496126s,0.054131944198161364,2,5,6,0,20,0,2341.0,1
3704516612246658465u,12861634053768470863s,0.0017013889737427235,1,0,2,1,2,0,147.0,0
3704516612246658465u,3500675065750640465s,8.30013888888061,2,0,2,2,2,1,147.0,1
3705670120299879869u,3870514419045893138s,0.0011574076488614082,1,0,2,0,0,0,100.0,0
3705670120299879869u,6720929243832459603s,0.057256944477558136,2,0,3,0,0,1,100.0,1
3709457694910010386u,1328037708385694663s,0.04512731498107314,1,1,2,2,2,0,3899.0,1
3722251612473878160u,3620206166738327587s,0.002430555410683155,1,1,2,0,1,0,210.0,1
3730200519915704325u,2427688691206539699s,0.0005092592909932137,1,0,3,0,0,0,44.0,0
3730200519915704325u,9478772908708223642s,0.02756944438442588,2,0,4,0,0,1,44.0,1
3734102107674203477u,13486534773764827611s,0.004421296529471874,1,2,1,1,7,0,382.0,1
3748587785519577625u,10608787539483845483s,0.02318287082016468,1,0,4,4,2,0,2003.0,0
3748587785519577625u,17425558095749120414s,0.651944444514811,2,0,5,4,2,1,2003.0,0
3748587785519577625u,7874560829190541031s,0.8433333337306976,3,0,6,4,2,2,2003.0,1
3760800485022001130u,3891531959504162966s,0.0,1,0,0,1,0,1,0.0,1
3761635078251190636u,5407588230017499841s,0.006412037182599306,1,1,3,0,0,0,554.0,1
3763022144216024581u,6265041892787169818s,0.0017245369963347912,1,0,4,0,0,0,149.0,1
3764340290776261153u,17636844170032471896s,0.003333332948386669,1,2,3,0,0,0,288.0,1
